codice_iop;conferente;data_creazione;tipologia_infrastruttura;nome_infrastruttura;tipologia_opera;nome_opera;anno_entrata_esercizio;ellissoide;sistema_di_riferimento;coordinate_geografiche;regione;provincia;comune;ente_concedente;concessionario;ente_vigilante;codice_cup
FECX5163PNMAFCKTSJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5163;SOTTOVIA;Sottovia ad impalcato Km.168+104;1995;WGS84;EPSG:4326;POINT (13.0601736 42.40539399); ; ; ;RFI;RFI; ; 
FECX5163PNMDMZGSAW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5163;SOTTOVIA;Sottovia - Km. 168+340;1945;WGS84;EPSG:4326;POINT (13.05763333 42.40454323); ; ; ;RFI;RFI; ; 
FECX5163PNRASYOJ2P;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5163;PONTE;Ponte in Ferro - Km.169+423 fiume Velino;1883;WGS84;EPSG:4326;POINT (13.04589367 42.40089647); ; ; ;RFI;RFI; ; 
FECX5163PNRHXDWM3W;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5163;SOTTOVIA;Sottovia - Km. 167+997;1945;WGS84;EPSG:4326;POINT (13.06132531 42.40577979); ; ; ;RFI;RFI; ; 
FECX5164PNGZCX0JEU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5164;PONTE;Ponte in ferro - Km.166+361 fiume Velino;1945;WGS84;EPSG:4326;POINT (13.07591823 42.41495176); ; ; ;RFI;RFI; ; 
FECX5164PNJ5EGH6UF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5164;SOTTOVIA;Sottovia scatolare km. 166+342;1995;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5165PN1J5OR8VR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;SOTTOVIA;Sottovia km.166+222;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PN3SH34GQE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.162+746;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PN7HOWF6TU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.162+000;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PN7YCZY45Y;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;PONTE;Ponte in ferro Km.164+637 fiume Velino;1883;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5165PN9XHXVVUJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;SOTTOVIA;Sottovia km.164+611;1883;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5165PNFC2OEZDH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.163+138;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNFEDQO0C4;Rete Ferroviaria Italiana - Società per Azioni;21/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.160+451;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNGKQXZVP1;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.162+227;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNI8U2JOGP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;PONTE;Ponte km.158+491;1883;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5165PNIZUWZX0X;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;PONTE;Ponte km.160+973;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNJGCMIPOI;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.160+561;1883;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5165PNK0XCQ2EB;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.160+063;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNPVQIYBVS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.159+329;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNQGGBRBXB;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.159+517;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNRDAWJKWD;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.163+849;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNV9O0ZFLJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.162+417;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5165PNXVEWXEYR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5165;VIADOTTO;Viadotto km.161+838;1883;WGS84;EPSG:4326;POINT (13.0958308 42.3979939); ; ; ;RFI;RFI; ; 
FECX5166PNBZYRO2L1;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5166;VIADOTTO;Viadotto km.155+815;1883;WGS84;EPSG:4326;POINT (13.14394189 42.3881719); ; ; ;RFI;RFI; ; 
FECX5166PNEY1RTMLN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5166;SOTTOVIA;Sottovia km.154+565;1883;WGS84;EPSG:4326;POINT (13.14394189 42.3881719); ; ; ;RFI;RFI; ; 
FECX5166PNH6B2P4WI;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5166;SOTTOVIA;Sottovia km.152+774;1883;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5166PNR9MKQ00R;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5166;PONTE;"Ponte km.152+663 torrente ""BRAPPELLA""";1883;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5166PNYEXAHSGY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5166;SOTTOVIA;Sottovia km.154+906;1883;WGS84;EPSG:4326;POINT (13.14394189 42.3881719); ; ; ;RFI;RFI; ; 
FECX5167PN16XURVTD;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5167;PONTE;Ponte km.148+379;1882;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5167PNAKI5MSES;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5167;SOTTOVIA;Sottovia km.147+834;1882;WGS84;EPSG:4326;POINT (13.18293083 42.36321761); ; ; ;RFI;RFI; ; 
FECX5167PNE6ROV90L;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5167;PONTE;"Ponte km.151+264 torrente ""BRAPPELLA""";1882;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5167PNIFYDKOWX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5167;PONTE;"Ponte km.151+413 torrente ""BRAPPELLA""";1882;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5199PN4BA0YJ9Q;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5199;PONTE;"Ponte km.106+232 fiume ""ATERNO""";1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5199PNEXUQPU3X;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5199;PONTE;Ponte km.104+444 fiume;1875;WGS84;EPSG:4326;POINT (13.60444669 42.2228202); ; ; ;RFI;RFI; ; 
FECX5199PNMEYYRM2C;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5199;SOTTOVIA;Sottovia km.105+440;1875;WGS84;EPSG:4326;POINT (13.60444669 42.2228202); ; ; ;RFI;RFI; ; 
FECX5199PNY4LEFYXF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5199;PONTE;Ponte km.104+663 fiume;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5199PNZTTXS7XW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5199;PONTE;Ponte km.105+542;1875;WGS84;EPSG:4326;POINT (13.60444669 42.2228202); ; ; ;RFI;RFI; ; 
FECX5201PNNJ5APVF3;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5201;PONTE;Ponte km.96+812;1875;WGS84;EPSG:4326;POINT (13.6607549 42.19734149); ; ; ;RFI;RFI; ; 
FECX5201PNU642UF6N;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5201;PONTE;Ponte km.96+930;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5202PN068V0YQ8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.95+627;1875;WGS84;EPSG:4326;POINT (13.7113416 42.1759923); ; ; ;RFI;RFI; ; 
FECX5202PN2MYZ2LBQ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.94+455;1875;WGS84;EPSG:4326;POINT (13.7113416 42.1759923); ; ; ;RFI;RFI; ; 
FECX5202PN4ANRHJYW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.94+317;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5202PN7QZZ8ZRV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.91+555;1875;WGS84;EPSG:4326;POINT (13.7113416 42.1759923); ; ; ;RFI;RFI; ; 
FECX5202PNBBQ7BUA7;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.92+029;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5202PNBNEUV3E8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.95+701;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5202PNKMRPC6UJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.94+727;1875;WGS84;EPSG:4326;POINT (13.7113416 42.1759923); ; ; ;RFI;RFI; ; 
FECX5202PNL3M4GG57;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.91+618;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5202PNPMBARETV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.93+755;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5202PNWSH861BH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.95+048;1875;WGS84;EPSG:4326;POINT (13.7113416 42.1759923); ; ; ;RFI;RFI; ; 
FECX5202PNXU2BE5OE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5202;PONTE;Ponte km.94+817;1875;WGS84;EPSG:4326;POINT (13.7113416 42.1759923); ; ; ;RFI;RFI; ; 
FECX5203PNMG1LJMPO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5203;PONTE;Ponte km.90+492;1875;WGS84;EPSG:4326;POINT (13.73964199 42.1434714); ; ; ;RFI;RFI; ; 
FECX5203PNTBCISWRX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5203;PONTE;Ponte  km.91+138;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5203PNUCGVCINV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5203;PONTE;Ponte km.90+266;1875;WGS84;EPSG:4326;POINT (13.73964199 42.1434714); ; ; ;RFI;RFI; ; 
FECX5203PNVWQFOKUB;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5203;SOTTOVIA;Sottovia km.88+561; ;WGS84;EPSG:4326;POINT (13.73964199 42.1434714); ; ; ;RFI;RFI; ; 
FECX5204PN4IVLC8JQ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.79+717;1875;WGS84;EPSG:4326;POINT (13.7999679 42.10827773); ; ; ;RFI;RFI; ; 
FECX5204PN4YPSGMPS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.85+683;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PN582TI2BK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;VIADOTTO;Viadotto km.83+415;1875;WGS84;EPSG:4326;POINT (13.76756847 42.12886682); ; ; ;RFI;RFI; ; 
FECX5204PN5Q3ZRMX3;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.84+309;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PN6ZE1QZLP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.84+977;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PN8XZR7MXV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.85+111;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PNEFRPDWIP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.84+429;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PNHPM5T0CU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.86+149;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PNHYAOFFCY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.80+039;1875;WGS84;EPSG:4326;POINT (13.8090796 42.097927); ; ; ;RFI;RFI; ; 
FECX5204PNJK9U4CKN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.81+378;1875;WGS84;EPSG:4326;POINT (13.8090796 42.097927); ; ; ;RFI;RFI; ; 
FECX5204PNJM0ON2ZE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.83+138;1875;WGS84;EPSG:4326;POINT (13.76983185 42.12683946); ; ; ;RFI;RFI; ; 
FECX5204PNKG84RKRY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.85+997;1875;WGS84;EPSG:4326;POINT (13.8090796 42.097927); ; ; ;RFI;RFI; ; 
FECX5204PNOKIXQARI;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;SOTTOVIA;Sottovia km.85+770;1875;WGS84;EPSG:4326;POINT (13.8090796 42.097927); ; ; ;RFI;RFI; ; 
FECX5204PNSXNCDZ1E;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;SOTTOVIA;Sottovia km.85+853;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PNTUSBQYX0;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.85+322;1875;WGS84;EPSG:4326;POINT (13.8090796 42.097927); ; ; ;RFI;RFI; ; 
FECX5204PNUKIBPNZZ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.83+248;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5204PNWT7ZE0ND;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;PONTE;Ponte km.85+206;1875;WGS84;EPSG:4326;POINT (13.8090796 42.097927); ; ; ;RFI;RFI; ; 
FECX5204PNYPP1AWEX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5204;VIADOTTO;Viadotto km.81+515;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5205PNDSMAFBZZ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5205;SOTTOVIA;Sottovia km.74+816;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5205PNTAKM9XRX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5205;SOTTOVIA;Sottovia km.76+046;1875;WGS84;EPSG:4326;POINT (11.7981485 42.08828279); ; ; ;RFI;RFI; ; 
FECX5206PNKBTOOZK7;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5206;SOTTOVIA;Sottovia km.68+840;1875;WGS84;EPSG:4326;POINT (13.90714999 42.0608374); ; ; ;RFI;RFI; ; 
FECX5206PNUDLDUFQC;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5206;SOTTOVIA;Sottovia km.71+580;1875;WGS84;EPSG:4326;POINT (13.90714999 42.0608374); ; ; ;RFI;RFI; ; 
FECX5206PNVIHPAKNU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5206;PONTE;Ponte km.69+170 (fiume;1875;WGS84;EPSG:4326;POINT (13.89265638 42.06649421); ; ; ;RFI;RFI; ; 
FECX5335PNCA4XXPPT;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5335;SOTTOVIA;VITERBO PF-VITERBO PF: Sottov. Km 87+260;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5335PNTNR1KUJ7;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5335;SOTTOVIA;VITERBO PF-VITERBO PF: Sottov. Km 87+220;1894;WGS84;EPSG:4326;POINT (12.1104827 42.4119781); ; ; ;RFI;RFI; ; 
FECX5336PNBQZFEKVC;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5336;VIADOTTO;VITERBO PR-S.MARTINO: Viadotto Km 82+865;1894;WGS84;EPSG:4326;POINT (12.11051267 42.38392993); ; ; ;RFI;RFI; ; 
FECX5336PNEVZJHEO4;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5336;VIADOTTO;VITERBO PR-S.MARTINO: Viadotto Km 85+331;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5336PNFV963NOR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5336;PONTE;VITERBO PR-S.MARTINO: Ponte Km 83+356;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5336PNMQXEJYDL;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5336;PONTE;VITERBO PR-S.MARTINO: Ponte Km 83+985;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5339PNWP2YSLAP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5339;SOTTOVIA;TRE CROCI-VETRALLA: Sottovia Km 73+508;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5341PN7UQSY510;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5341;VIADOTTO;VICO MATRINO-CAPRANICA: Viad. Km 63+522;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5341PNEDZRRES7;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5341;SOTTOVIA;VICO MATRINO-CAPRANICA: Sott. Km 64+071;1894;WGS84;EPSG:4326;POINT (12.1571854 42.2451922); ; ; ;RFI;RFI; ; 
FECX5341PNFKPKEBKR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5341;SOTTOVIA;VICO MATRINO-CAPRANICA: Sott.Km 65+377;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5342PNZFAVWXKV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5342;VIADOTTO;CAPRANICA-BASSANO R.: Viadotto Km 59+622;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5343PNKBME4YCN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5343;SOTTOVIA;BASSANO R.-ORIOLO: Sottovia km 56+512;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5343PNZ1YZAW5X;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5343;VIADOTTO;BASSANO R.-ORIOLO: Viadotto Km 57+661;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5344PNBNERYMVH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5344;SOTTOVIA;ORIOLO-MANZIANA: Sottov. Km 52+615;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5344PNYN2R150Z;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5344;VIADOTTO;ORIOLO-MANZIANA: Viadotto Km 49+130;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5345PNJALUKY3K;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5345;SOTTOVIA;MANZIANA-BRACCIANO: Sottov. Km 45+601;1894;WGS84;EPSG:4326;POINT (12.17302249 42.103663); ; ; ;RFI;RFI; ; 
FECX5345PNNV86CRQR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5345;VIADOTTO;MANZIANA-BRACCIANO: Viadotto Km 47+585;1894;WGS84;EPSG:4326;POINT (12.13975214 42.11990947); ; ; ;RFI;RFI; ; 
FECX5346PNC579GCMH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5346;PONTE;BRACCIANO-VIGNA V.: Ponte Km 41+209;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5346PNVUMG7GYK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5346;SOTTOVIA;BRACCIANO-VIGNA V.: Sottov. Km 42+074;1894;WGS84;EPSG:4326;POINT (12.2107162 42.0768638); ; ; ;RFI;RFI; ; 
FECX5347PNHICRBOAD;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5347;SOTTOVIA;Sottovia Carr.le Km 38+790;1894;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FECX5349PNPHOYF0JS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR5349;PONTE;ANGUILLARA-CESANO: Ponte Km 29+825;1894;WGS84;EPSG:4326;POINT (12.3266637 42.061832); ; ; ;RFI;RFI; ; 
