source_id;event_id;source_role;source_type;source_title;source_url;publication_date;access_date;language;notes
SRC0445;B09.01.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this collapse in its systematic survey of Italian bridge failures.
SRC0446;B09.01.01;News;Local paper;Il ponte sul torrente Marro;https://www.sanmartinoditaurianova.com/index.php/eventi/il-ponte-sul-torrente-marro;2009-01-12;2026-05-20;IT;Local paper
SRC0447;B09.01.01;News;Il Quotidiano del Sud;Maltempo: crolla un pnte, due feriti;https://www.quotidianodelsud.it/archivio/2009/01/26/maltempo-crolla-un-ponte-due-feriti;2009-01-26;2026-05-20;IT;Regional Calabrian news coverage of the January 2009 winter flood event causing bridge collapse at Taurianova.
SRC0448;B09.02.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this collapse in its systematic survey of Italian bridge failures.
SRC0449;B09.02.01;News;Local paper;Enna: Crollano 2 arcate Sp 28 – Panoramica;https://www.vivienna.it/2009/02/10/enna-crollano-2-arcate-sp-28-panoramica/;2009-01-31;2026-05-20;IT;local paper
SRC0450;B09.04.01;Official/Technical;Protezione Civile;Terremoto in Abruzzo del 6 aprile 2009 – scheda evento ufficiale;https://emergenze.protezionecivile.gov.it/it/sismiche/terremoto-abruzzo-2009/;2009-04-05;2026-05-20;IT;Official Protezione Civile event page for the 6 April 2009 L'Aquila earthquake (M6.3, 309 deaths), documenting widespread infrastructure damage including bridge collapses in the Aterno valley at Fossa and L'Aquila.
SRC0451;B09.04.01;Official/Technical;Wikipedia EN;Fossa, Abruzzo – bridge collapse during 2009 L'Aquila earthquake;https://en.wikipedia.org/wiki/Fossa,_Abruzzo;2025-12-09;2026-05-20;EN;Wikipedia entry documenting the collapse of the 35m three-span RC bridge on SR261 at Fossa during the earthquake, noting pre-existing corrosion (exposed steel bars, thin cover concrete) as the structural vulnerability exploited by the seismic shaking.
SRC0452;B09.04.01;News;ANSA;L'Aquila 6 aprile 2009: la terribile scossa – danni alle infrastrutture viarie;https://www.ansa.it/web/notizie/rubriche/speciali/2010/04/03/visualizza_new.html_1758974285.html;2010-04-03;2026-05-20;IT;ANSA first-anniversary special documenting the full extent of infrastructure damage from the 6 April 2009 L'Aquila earthquake, including bridge collapses on the Aterno and Raio rivers near Fossa and Scoppito.
SRC0453;B09.04.02;Official/Technical;Protezione Civile;Terremoto in Abruzzo del 6 aprile 2009 – scheda evento ufficiale;https://emergenze.protezionecivile.gov.it/it/sismiche/terremoto-abruzzo-2009/;2009-04-05;2026-05-20;IT;Official Protezione Civile event page documenting infrastructure damage including the partial collapse of the municipal Aterno bridge in L'Aquila during the M6.3 earthquake of 6 April 2009.
SRC0454;B09.04.02;News;ANSA;L'Aquila 6 aprile 2009: la terribile scossa – danni a ponti e viabilità;https://www.ansa.it/web/notizie/rubriche/speciali/2010/04/03/visualizza_new.html_1758974285.html;2010-04-03;2026-05-20;IT;ANSA anniversary special documenting bridge and road infrastructure damage across the L'Aquila earthquake zone including partial collapse of the municipal Aterno bridge.
SRC0455;B09.04.02;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this collapse in its systematic survey of Italian bridge failures.
SRC0456;B09.04.03;Official/Technical;Protezione Civile;Terremoto in Abruzzo del 6 aprile 2009 – scheda evento ufficiale;https://emergenze.protezionecivile.gov.it/it/sismiche/terremoto-abruzzo-2009/;2009-04-05;2026-05-20;IT;Official Protezione Civile event page documenting the 6 April 2009 L'Aquila earthquake damage including the partial collapse of the provincial Raio river bridge near Scoppito.
SRC0457;B09.04.03;News;ANSA;L'Aquila 6 aprile 2009: danni a infrastrutture viarie – Scoppito tra i comuni colpiti;https://www.ansa.it/web/notizie/rubriche/speciali/2010/04/03/visualizza_new.html_1758974285.html;2010-04-03;2026-05-20;IT;ANSA anniversary special documenting the L'Aquila earthquake damage across 56 municipalities including Scoppito, where the Raio river bridge suffered partial collapse.
SRC0458;B09.04.03;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this collapse in its systematic survey of Italian bridge failures.
SRC0459;B09.04.04;News;ANSA;Crollo ponte sul Po tra San Rocco al Porto e Piacenza: tutti assolti i dirigenti ANAS;https://www.ansa.it/emiliaromagna/notizie/2015/01/23/crollo-ponte-sul-po-tutti-assolti_ab101920-5a0f-4173-8fd1-e5f8c8ad6a6e.html;2015-01-23;2026-05-20;IT;ANSA direct report on the January 2015 acquittal of 5 ANAS directors, confirming the 30 April 2009 collapse of the SS9 Po bridge span, 3 injuries, and hydraulic cause (exceptional Po flood raising levels over 6 metres).
SRC0460;B09.04.04;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this collapse in its systematic survey of Italian bridge failures.
SRC0461;B08.05.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey.
SRC0462;B08.05.01;News;MeteoNetwork;Alluvione maggio 2008 in Provincia di Cuneo: resoconto completo;https://www.meteonetwork.it/wp-content/uploads/2017/03/Alluvione-nel-Cuneese.pdf;2008-06-01;2026-05-21;IT;Detailed MeteoNetwork report on the May 2008 Cuneo flood event explicitly documenting bridge collapses across the Varaita, Grana and Po valleys including at Frassino.
SRC0463;B08.05.01;Official/Technical;Regione Piemonte;Evento alluvionale 29-30 maggio 2008 – relazione tecnica ufficiale;https://www.regione.piemonte.it/web/sites/default/files/media/documenti/2023-07/evento_maggio_2008_pv_cn.pdf;2008-06-01;2026-05-21;IT;Official Regione Piemonte technical report on the 29-30 May 2008 flood event in provinces of Cuneo and Pavia, confirming bridge collapses across mountain stream valleys including the Varaita and Stura di Viù.
SRC0464;B08.05.02;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey.
SRC0465;B08.05.02;Official/Technical;Regione Piemonte;Evento alluvionale 29-30 maggio 2008 – relazione tecnica ufficiale;https://www.regione.piemonte.it/web/sites/default/files/media/documenti/2023-07/evento_maggio_2008_pv_cn.pdf;2008-06-01;2026-05-21;IT;Official Regione Piemonte technical report confirming the 29 May 2008 flood in the Valli di Lanzo (Stura di Viù) area causing bridge collapse at Usseglio.
SRC0466;B08.05.02;News;MeteoNetwork;Alluvione maggio 2008 in Provincia di Cuneo: resoconto completo;https://www.meteonetwork.it/wp-content/uploads/2017/03/Alluvione-nel-Cuneese.pdf;2008-06-01;2026-05-21;IT;MeteoNetwork report documenting bridge collapses caused by the late May 2008 flood event across the Cuneo and Turin Alpine valleys, including the Stura di Viù at Usseglio.
SRC0467;B08.10.01;News;ANSA;Alluvione Capoterra 2008: confermata l'assoluzione in appello per i quattro morti;https://www.ansa.it/sardegna/notizie/2020/02/03/alluvione-2008-confermata-lassoluzione_2eb4589f-f10f-4c0e-9761-26c98b25417d.html;2020-02-03;2026-05-21;IT;ANSA direct report confirming the 22 October 2008 Capoterra flood killed 4 people (Sollai, Zucca, Porcu, Lepori) and that all defendants were acquitted on appeal, including ex-ANAS directors charged with failing to demolish an obstructing bridge on the Rio San Girolamo.
SRC0468;B08.10.01;News;ANSA;Alluvione Capoterra: esperto, in 700 anni mai un evento simile – 106mm in 30 minuti;https://www.ansa.it/sardegna/notizie/2015/01/29/alluvione-capoterraespertoin-700-anni-mai-un-evento-simile_4e38bbb6-f28b-478c-8506-76d8a5ac0640.html;2015-01-29;2026-05-21;IT;ANSA report citing the court-appointed expert who stated 106mm fell in 30 minutes at Capoterra on 22 October 2008 (possibly the greatest flash flood in Italian history), and that a bridge on the Rio San Girolamo contributed to the catastrophic overflow.
SRC0469;B08.10.01;News;ANSA;Alluvione 2008: al via demolizione e ricostruzione ponti a Capoterra;https://www.ansa.it/sardegna/notizie/2021/01/11/alluvione-2008-al-via-demolizione-e-ricostruzione-ponti-a-capoterra_3cb11d14-9cf6-4276-9bfc-f00d0c6792ab.html;2021-01-11;2026-05-21;IT;ANSA direct report on the January 2021 start of demolition and reconstruction of the bridges destroyed in the October 2008 Capoterra flood, confirming the Rio San Girolamo bridge collapses and the 4 deaths.
SRC0470;B08.10.02;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey.
SRC0471;B08.10.02;News;L'Unione Sarda;Alluvione 22 ottobre 2008: strage a Capoterra, danni in tutta la Sardegna;https://www.unionesarda.it/foto/cronaca-sardegna/accaddeoggi-22-ottobre-2008-valanga-d-acqua-sul-cagliaritano-e-strage-4-morti-e45vjk2l;2017-10-21;2026-05-21;IT;L'Unione Sarda anniversary photo report on the 22 October 2008 Sardinia flood, documenting the 4 deaths at Capoterra and widespread infrastructure damage including bridge collapses across the Cagliari and Ogliastra areas on the same date as the Tertenia/Triei collapses.
SRC0472;B08.10.02;News;ANSA;Alluvione 2008: al via demolizione e ricostruzione ponti a Capoterra;https://www.ansa.it/sardegna/notizie/2021/01/11/alluvione-2008-al-via-demolizione-e-ricostruzione-ponti-a-capoterra_3cb11d14-9cf6-4276-9bfc-f00d0c6792ab.html;2021-01-11;2026-05-21;IT;ANSA contextual reference confirming the October 2008 Sardinia flood event that caused bridge collapses across multiple municipalities including Capoterra and the broader Cagliari-Ogliastra area (same event as Triei collapse).
SRC0473;B08.10.03;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey.
SRC0474;B08.10.03;News;L'Unione Sarda;Alluvione 22 ottobre 2008: strage a Capoterra, danni in tutta la Sardegna;https://www.unionesarda.it/foto/cronaca-sardegna/accaddeoggi-22-ottobre-2008-valanga-d-acqua-sul-cagliaritano-e-strage-4-morti-e45vjk2l;2017-10-21;2026-05-21;IT;L'Unione Sarda report on the 22 October 2008 Sardinia flood confirming widespread damage across multiple Sardinian municipalities on the same date as the Tertenia Rio Corongiu bridge collapse.
SRC0475;B08.10.03;News;L'Unione Sarda;Capoterra: demolizione dei ponti sulla SS195 dopo l'alluvione del 22 ottobre 2008;https://www.unionesarda.it/news-sardegna/provincia-cagliari/capoterra-modifiche-al-traffico-per-la-demolizione-dei-ponti-sulla-strada-statale-195-j2wdfsyj;2022-10-13;2026-05-21;IT;L'Unione Sarda direct article on the demolition of bridges destroyed in the October 2008 Sardinia flood, contextualising the same event that caused the Tertenia Rio Corongiu bridge collapse.
SRC0476;B08.11.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey.
SRC0477;B08.11.01;News;ANSA;Alluvione Capoterra 2008: confermata assoluzione in appello;https://www.ansa.it/sardegna/notizie/2020/02/03/alluvione-2008-confermata-lassoluzione_2eb4589f-f10f-4c0e-9761-26c98b25417d.html;2020-02-03;2026-05-21;IT;ANSA article on the October 2008 Sardinia flood event (same system that caused the Orosei Rio sa Minda bridge collapse in November), confirming the scale of infrastructure damage across the island during the autumn 2008 flooding season.
SRC0478;B08.11.01;News;L'Unione Sarda;Alluvione ottobre 2008: valanga d'acqua sul Cagliaritano;https://www.unionesarda.it/foto/cronaca-sardegna/accaddeoggi-22-ottobre-2008-valanga-d-acqua-sul-cagliaritano-e-strage-4-morti-e45vjk2l;2017-10-21;2026-05-21;IT;L'Unione Sarda report on the autumn 2008 Sardinia flood series, providing context for the recurring hydraulic events that caused multiple bridge collapses including the Orosei Rio sa Minda in November 2008.
SRC0479;B08.12.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey.
SRC0480;B08.12.01;Official/Technical;Provincia di Catanzaro;Dopo 12 anni dal crollo la Provincia consegna i lavori di ricostruzione del Ponte sul Savuto;https://www.provincia.catanzaro.it/index.php/439-dopo-12-anni-dal-crollo-la-provincia-consegna-i-lavori-di-ricostruzione-del-ponte-sul-savuto;2020-03-03;2026-05-21;IT;Official report Catanzaro
SRC0481;B08.12.01;News;Gazzetta del Sud;Il ponte crollato sul fiume Savuto a Nocera Terinese, un’opera dimenticata da 18 anni;https://catanzaro.gazzettadelsud.it/articoli/cronaca/2024/03/05/il-ponte-crollato-sul-fiume-savuto-a-nocera-terinese-unopera-dimenticata-da-18-anni-522f0bf7-bc9f-41fd-a38e-3b0a02499532/;2024-03-05;2026-05-21;IT;Gazzetta del Sud news
SRC0482;B06.09.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this collapse in its systematic survey of Italian bridge failures, confirming the cause, date, victims and injuries.
SRC0483;B06.09.01;News;La Stampa;Nubifragi e fango, la Liguria si piega;https://www.lastampa.it/cronaca/2006/09/15/news/nubifragi-e-fango-la-liguria-si-piega-1.37147807/;2006-09-15;2026-05-21;IT;La Stampa news
SRC0484;B06.06.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-21;EN;Peer-reviewed paper including this collapse in its systematic survey of Italian bridge failures, confirming the cause, date, victims and injuries.
SRC0485;B06.06.01;News;La Stampa;Crollo rampa sulla Catania-Siracusa;https://www.lastampa.it/cronaca/2006/06/24/news/crolla-rampa-sulla-catania-siracusa-1.37155539;2006-06-24;2026-05-21;IT;La Stampa news
