"event_id","event_slug","date","municipality","province","province_code","province_key","province_raw","province_validation_status","region","latitude","longitude","bridge_crossing_type","bridge_crossing_name","destination_use","collapse_severity","victims","injuries","triggered","cause_category","specific_cause","failure_trigger","failure_process","component_involved","failure_cause_evidence","hydraulic_intelligence","source_confidence","exact_location","bridge_name","structural_type","material_type","construction_year","construction_year_numeric","construction_year_raw","curation_level","description"
"IT22.09.06","arcevia-2022-2","2022-09-15","Arcevia","Ancona","42","ancona","Ancona","validated","Marche","43.5166","12.9511","waterway","Acquaviva stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Acquaviva stream near Arcevia (Ancona, Marche) on 15 September 2022. Arcevia was one of the municipalities most severely affected by the 15 September 2022 Marche flood, sustaining multiple bridge collapses and road interruptions simultaneously. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P209 (accuratezza diagnosi dec=1): processo = erosione laterale di sponda; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = si."
"IT22.09.07","monterosso-stazione-2022","2022-09-15","Monterosso Stazione","Ancona","42","ancona","Ancona","validated","Marche","43.462","12.8198","waterway","Sanguerone stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Sanguerone stream near Monterosso Stazione, fraction of Sassoferrato (Ancona, Marche) on 15 September 2022. The Sanguerone, a minor tributary in the Misa catchment, experienced extreme flash flooding during the September 2022 event causing multiple collapses in the Sassoferrato area. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P210 (accuratezza diagnosi dec=1): processo = erosione laterale di sponda + carico idraulico sulla struttura; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = no."
"IT22.09.08","cantiano-2022-2","2022-09-15","Cantiano","Pesaro Urbino","41","pesaro-e-urbino","Pesaro Urbino","name_mismatch_coordinates_resolved","Marche","43.4702","12.6271","waterway","Bevano stream","Cycle-pedestrian","TC","0","0","true","Natural","Hydraulic","Flood","Overtopping / hydrodynamic action","Deck / superstructure","Documented","{""trigger"":""flood"",""failure_process"":""overtopping_or_hydrodynamic_action"",""component_involved"":""deck_or_superstructure"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a cycle-pedestrian bridge over the Bevano stream near Cantiano (Pesaro-Urbino, Marche) on 15 September 2022, caused by the extreme hydraulic loading associated with the September 2022 Marche flood. The structure was one of multiple bridges destroyed in the Cantiano area, which received the highest recorded rainfall during the event. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P211 (accuratezza diagnosi dec=1): processo = carico idraulico sulla struttura; componenti danneggiate = impalcato; evidenza di sormonto = si."
"IT22.09.09","sassoferrato-2022-1","2022-09-15","Sassoferrato","Ancona","42","ancona","Ancona","validated","Marche","43.4613","12.8404","waterway","Sanguerone stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Sanguerone stream near Sassoferrato (Ancona, Marche) on 15 September 2022. The Sanguerone, a minor tributary of the Misa, was severely affected by flash flooding during the September 2022 disaster causing at least two bridge collapses in the Sassoferrato municipal area. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P212 (accuratezza diagnosi dec=1): processo = erosione laterale di sponda; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = si."
"IT22.09.10","sassoferrato-2022-2","2022-09-15","Sassoferrato","Ancona","42","ancona","Ancona","validated","Marche","43.4562","12.8487","waterway","Sanguerone stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a second municipal bridge over the Sanguerone stream near Sassoferrato (Ancona, Marche) on 15 September 2022, triggered by the same extreme hydraulic event that caused the simultaneous collapse of multiple bridges in the area during the catastrophic Marche regional flood. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P213 (accuratezza diagnosi dec=1): processo = erosione laterale di sponda + carico idraulico sulla struttura; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = si."
"IT22.10.01","novara-2022","2022-10-09","Novara","Novara","3","novara","Novara","validated","Piemonte","45.444","8.637","urban area","Municipality of Novara","Provincial/Regional","PC","0","0","false","Human-induced","Material","No identifiable external trigger","Other documented mode","Approach embankment","Needs review","","High","true","Cavalcavia XXV Aprile","Beam bridge","Prestressed concrete","","","","Standard","Partial collapse of the Cavalcavia XXV Aprile in Novara (Piemonte) on 9 October 2022, involving the detachment of a retaining wall section. The structure, which had shown signs of foundation deterioration since at least 2013 and had been subject to emergency consolidation works in 2015, was not among the bridges flagged as high-risk by the municipal authorities. The carriageway had already been reduced to two lanes. One vehicle was involved but no serious injuries were reported. The event prompted immediate closure and renewed debate on bridge maintenance across the city."
"IT22.11.01","laino-castello-2022","2022-11-17","Laino Castello","Cosenza","78","cosenza","Cosenza","coordinate_mismatch","Calabria","39.976696","16.022494","waterway","Paraturo stream","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","","","Unspecified","{""trigger"":""flood"",""failure_process"":null,""component_involved"":null,""evidence_level"":""unspecified"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","1990","1990","1990","Standard","Total collapse of a provincial/regional bridge on the Paraturo stream near Laino Castello (Cosenza, Calabria) on 17 November 2022, triggered by intense rainfall and consequent hydraulic loading. The structure, built approximately 30 years earlier by the Consorzio di Bonifica del Pollino in reinforced concrete, connected the Calabrian municipality to Rotonda (Basilicata). No fatalities or injuries were reported, but residents were left isolated following the collapse. Piena documentata; meccanismo di dettaglio non ricostruibile dalle fonti disponibili."
"IT22.11.02","varazze-2022","2022-11-25","Varazze","Savona","9","savona","Savona","validated","Liguria","44.363","8.5937","road","via Vignetta","Municipal","PC","0","0","true","Human-induced","Impact","Vehicle impact","Knocked down by external action","Deck / superstructure","Documented","","High","true","Cavalcavia Vignetta","Beam bridge","Reinforced concrete","","","","Standard","Partial collapse of a municipal overpass in via Vignetta near Varazze (Savona, Liguria) on 25 November 2022, caused by the impact of a heavy goods vehicle transporting an excavator that struck the underside of the bridge deck while travelling on the A10 motorway below. The structure suffered irreparable damage and was subsequently demolished. No fatalities or injuries were reported. A provisional Bailey bridge was installed within one week to restore access to approximately 40 residents who had been cut off."
"IT22.12.01","monteverdi-marittimo-2022","2022-12-01","Monteverdi Marittimo","Pisa","50","pisa","Pisa","validated","Toscana","43.188","10.7254","road","SP329","Provincial/Regional","TC","0","0","false","Human-induced","Material","No identifiable external trigger","","Pier / foundation","Probable","","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a provincial/regional bridge on the SP329 near Monteverdi Marittimo (Pisa, Tuscany) on the night of 1 December 2022, caused by the sudden failure of a pillar. The structure connected the town centre to the hamlet of Canneto. No fatalities or injuries were reported; the collapse occurred at night with no vehicles in transit. The road remained closed for several months while a temporary Bailey bridge was installed."
"IT22.12.02","terme-vigliatore-2022","2022-12-03","Terme Vigliatore","Messina","283","messina","Messina","validated","Sicilia","38.1372","15.1652","waterway","Mazzarrà stream","Provincial/Regional","PC","0","0","true","Natural","Hydraulic","Flood","","","Unspecified","{""trigger"":""flood"",""failure_process"":null,""component_involved"":null,""evidence_level"":""unspecified"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte Termini","Arch bridge","Masonry","","","","Standard","Partial collapse of Ponte Termini near Terme Vigliatore (Sicily) on 3 December 2022 following severe hydraulic phenomena associated with intense flooding of the Mazzarà stream during an extreme rainfall event. No fatalities or injuries were reported Piena documentata; meccanismo di dettaglio non ricostruibile dalle fonti disponibili."
"IT22.12.03","chiusa-sclafani-2022","2022-12-16","Chiusa Sclafani","Palermo","282","palermo","Palermo","validated","Sicilia","37.6785","13.2721","waterway","Sosio river","Provincial/Regional","TC","0","0","false","Human-induced","Material","No identifiable external trigger","Other documented mode","Deck / superstructure","Documented","","High","true","Ponte Tredici Luci","Arch bridge","Masonry","1910","1910","1910","Flagship","Total collapse of Ponte Tredici Luci near Chiusa Sclafani (Sicily) on 16 December 2022 caused by progressive long-term structural deterioration associated with water infiltration through the deteriorated bridge deck waterproofing system. The prolonged infiltration process led to internal damage and eventual collapse of two masonry arches. No fatalities or injuries were reported."
"IT22.12.04","bellante-2022","2022-12-29","Bellante","Teramo","67","teramo","Teramo","validated","Abruzzo","42.7723","13.8001","waterway","Salinello river","Provincial/Regional","TC","0","0","false","Human-induced","Design and Construction","No identifiable external trigger","Other documented mode","Abutment","Documented","","High","true","Ponte di Collerenti","Beam bridge","Reinforced concrete","1940","1940","1940","Flagship","Total collapse of the Collerenti bridge over the Salinello between Bellante and Sant'Omero on 29 December 2022, initiated by failure of the Bellante-side abutment. Initial inspections considered overload, but court-appointed experts later identified a construction defect as the predominant predisposing factor, with rainfall-related erosion and heavy-vehicle traffic as contributing/accelerating factors. No vehicle was crossing at the instant of failure; no discrete trigger is assigned."
